delayed,month,day,weekday,arr_hour,dep_hour,origin,dest,distance,carrier
1,6,6,3,18,16,BOS,CVG,752,OH
0,8,6,1,15,14,DEN,SAN,853,UA
1,7,19,4,19,17,MCO,ATL,403,FL
1,1,10,3,20,19,DCA,LGA,214,US
0,6,12,2,17,14,DFW,ATL,732,AA
0,12,12,3,12,7,LAS,MSP,1300,NW
1,6,11,1,12,10,ATL,BOS,946,DL
1,12,1,6,21,14,LAX,ATL,1946,DL
1,7,20,5,14,11,SEA,LAX,954,AS
1,1,29,1,11,9,MSP,SEA,1399,NW
0,11,21,3,14,11,IAH,CVG,871,OH
1,12,31,1,21,18,ORD,SFO,1846,AA
0,12,9,7,22,18,MSP,DCA,931,NW
0,2,11,7,16,13,ORD,DTW,235,NW
1,3,25,7,16,15,ATL,MDW,590,FL
1,4,12,4,11,8,JFK,ATL,760,DL
0,5,23,3,16,15,IAD,EWR,213,YV
1,11,14,3,23,21,ORD,LAS,1515,AA
1,10,28,7,15,13,CLT,EWR,529,US
1,6,18,1,21,20,PHL,BWI,90,US
1,7,30,1,14,13,EWR,BOS,200,CO
1,12,20,4,20,16,DFW,DCA,1192,AA
0,12,28,5,12,12,PHX,LAS,256,WN
0,11,23,5,12,9,ORD,LGA,733,AA
1,1,22,1,18,16,ATL,BOS,946,DL
1,1,4,4,19,16,LGA,ATL,761,FL
0,10,1,1,12,10,EWR,DEN,1605,UA
0,7,11,3,4,22,LAS,MSP,1300,US
0,10,26,5,10,8,CLT,BOS,728,US
1,7,1,7,18,16,JFK,DTW,508,OH
0,11,8,4,21,18,ORD,LGA,733,UA
1,2,12,1,19,11,SFO,PHL,2521,US
1,10,24,3,18,15,SEA,LAX,954,UA
0,11,15,4,19,18,DFW,LAX,1235,AA
0,8,7,2,17,15,ORD,SEA,1721,UA
1,10,5,5,17,15,PHX,DEN,602,UA
0,2,21,3,18,17,DCA,DEN,1476,UA
1,2,2,5,12,10,MCO,PHL,861,US
0,4,20,5,18,15,JFK,SFO,2586,UA
0,2,14,3,11,9,LAS,SEA,866,AS
1,3,4,7,10,9,BOS,JFK,187,B6
1,7,7,6,15,12,MCO,JFK,944,B6
1,3,5,1,11,8,JFK,SFO,2586,UA
0,2,7,3,18,17,ATL,MDW,590,FL
0,10,11,4,21,18,ORD,SFO,1846,UA
1,12,23,7,16,14,IAD,ATL,533,FL
1,2,21,3,17,17,ATL,MDW,590,EV
0,11,8,4,7,6,SAN,LAX,109,MQ
1,10,23,2,19,16,EWR,DFW,1372,AA
0,5,6,7,10,7,ORD,PHL,678,US
1,1,21,7,20,14,SFO,DFW,1464,AA
0,2,14,3,13,11,LAX,SEA,954,UA
0,4,11,3,12,9,SEA,SLC,689,OO
1,12,9,7,19,17,DTW,PHX,1671,WN
1,12,26,3,22,21,LGA,BOS,185,MQ
1,12,11,2,21,18,LGA,CLT,544,US
0,11,6,2,16,14,CLT,BWI,361,US
0,1,27,6,14,12,DFW,PHX,868,AA
1,7,11,3,17,9,SFO,JFK,2586,DL
0,9,1,6,19,17,MCO,IAH,853,CO
0,10,30,2,20,15,SLC,ATL,1589,DL
0,11,30,5,0,18,LAS,DTW,1750,NW
1,2,25,7,23,19,JFK,LAS,2248,US
1,11,9,5,19,18,DTW,CVG,229,OH
1,2,13,2,18,15,SEA,DEN,1024,UA
0,11,14,3,10,9,DTW,DEN,1123,UA
0,5,5,6,21,18,PHL,SEA,2378,US
1,4,6,5,16,15,DTW,MSP,528,NW
0,11,29,4,10,8,DTW,PHX,1671,US
1,10,18,4,18,17,DCA,LGA,214,MQ
0,10,20,6,17,12,DEN,CLT,1337,US
1,12,16,7,22,20,DEN,SLC,391,WN
0,10,9,2,12,9,JFK,LAS,2248,B6
0,11,29,4,20,18,CLT,LGA,544,US
0,12,22,6,14,12,IAD,CVG,388,EV
1,1,22,1,11,10,DTW,DCA,405,NW
1,2,13,2,12,8,DEN,ORD,888,AA
1,12,20,4,2,23,LAS,PHX,256,US
1,7,9,1,14,10,SFO,DEN,967,F9
1,11,14,3,17,16,SLC,LAX,590,OO
1,10,10,3,14,10,DFW,LGA,1389,AA
1,5,4,5,18,17,DFW,IAH,224,XE
0,12,8,6,14,11,JFK,LAX,2475,UA
1,11,5,1,21,20,ATL,MCO,403,FL
0,7,25,3,21,18,LGA,IAH,1416,CO
1,2,2,5,16,14,DCA,JFK,213,OH
1,2,12,1,17,13,ORD,BOS,867,AA
0,7,26,4,9,8,LAX,PHX,370,WN
1,12,31,1,12,9,ORD,PHL,678,UA
0,7,21,6,11,10,MSP,MDW,349,FL
0,3,11,7,22,21,SAN,PHX,304,WN
0,11,28,3,7,6,SAN,LAX,109,MQ
1,8,9,4,22,21,ATL,LAS,1747,FL
0,2,26,1,14,13,DEN,SAN,853,F9
0,11,16,5,16,9,LAS,PHL,2176,US
0,1,11,4,12,9,ORD,SEA,1721,UA
0,9,27,4,11,10,LGA,DCA,214,US
0,5,17,4,12,11,LAX,LAS,236,NW
0,11,26,1,7,6,ORD,DEN,888,UA
0,10,18,4,17,15,LAS,SLC,368,WN
1,6,2,6,13,12,DTW,PHX,1671,NW
0,1,2,2,9,7,PHL,ATL,665,DL
1,4,20,5,23,21,CLT,DTW,500,US
0,1,24,3,6,22,LAX,BOS,2611,UA
0,7,19,4,16,14,MSP,LAS,1300,US
0,10,3,3,19,17,DCA,BOS,399,US
1,1,18,4,21,20,DFW,LAX,1235,AA
0,12,22,6,10,8,SLC,PHX,507,XE
1,3,20,2,16,14,ATL,EWR,745,CO
1,6,4,1,17,9,LAX,BWI,2329,UA
1,12,24,1,10,9,ATL,MCO,403,DL
1,12,20,4,22,21,CVG,DEN,1069,OH
0,5,20,7,20,13,LAS,ATL,1747,DL
0,10,18,4,8,7,CVG,DTW,229,OH
1,6,29,5,22,17,SEA,DFW,1660,AA
1,8,23,4,13,8,DEN,CLT,1337,US
1,7,13,5,19,11,LAS,PHL,2176,US
1,10,2,2,21,18,EWR,SFO,2565,UA
1,11,19,1,19,19,DTW,MDW,229,WN
0,10,14,7,21,21,SLC,LAS,368,WN
1,9,9,7,23,21,BOS,DEN,1754,B6
0,5,25,5,8,6,MCO,JFK,944,B6
0,6,22,5,12,9,SEA,DEN,1024,UA
1,1,31,3,14,13,MSP,ORD,334,UA
1,5,15,2,16,8,LAS,EWR,2227,CO
1,6,2,6,9,8,ORD,LAS,1515,UA
1,2,27,2,21,19,SEA,LAX,954,UA
1,12,23,7,21,19,MSP,PHX,1276,US
1,12,22,6,22,21,ATL,ORD,606,DL
1,11,27,2,14,12,IAD,DTW,383,9E
1,9,20,4,18,16,MSP,ORD,334,NW
0,10,2,2,22,19,ORD,LAX,1745,AA
0,12,10,1,9,7,IAD,ORD,589,UA
1,9,5,3,9,8,SAN,LAX,109,OO
1,11,14,3,18,16,LGA,CVG,585,OH
0,7,15,7,13,7,PHX,ORD,1440,AA
1,11,13,2,16,13,BOS,MCO,1121,B6
1,4,18,3,16,14,DFW,SFO,1464,AA
1,3,7,3,12,8,JFK,PHX,2153,DL
1,11,14,3,13,11,PHL,MSP,980,NW
1,5,26,6,14,12,MSP,SLC,991,OO
1,7,29,7,17,12,PHX,MSP,1276,NW
1,11,5,1,12,11,SFO,LAX,337,UA
1,3,14,3,19,16,MCO,PHL,861,US
0,12,18,2,15,13,PHX,DEN,602,WN
1,3,8,4,18,17,DCA,ORD,612,UA
1,3,10,6,21,20,DFW,PHX,868,US
1,9,19,3,19,16,IAD,LAX,2288,UA
0,3,26,1,6,22,SAN,PHL,2369,US
0,4,13,5,19,17,MCO,DEN,1545,UA
1,7,9,1,21,20,IAD,ORD,589,UA
0,11,5,1,19,18,LAX,SAN,109,MQ
1,1,17,3,17,14,DFW,MCO,984,AA
1,3,2,5,23,18,SFO,ORD,1846,UA
1,6,14,4,15,13,EWR,ATL,745,DL
1,3,8,4,11,10,MCO,CLT,468,US
0,6,22,5,22,20,PHL,ATL,665,US
1,8,10,5,19,13,SEA,ORD,1721,AA
0,8,27,1,9,6,MSP,DTW,528,NW
0,11,23,5,7,5,SLC,PHX,507,YV
0,11,28,3,16,14,LAX,PHX,370,WN
0,5,14,1,0,21,LAS,SEA,866,AS
1,12,22,6,20,19,MCO,ATL,403,FL
0,1,20,6,16,15,CVG,BWI,430,OH
0,8,2,4,11,8,EWR,IAH,1400,CO
1,2,3,6,11,9,ORD,DEN,888,UA
1,7,25,3,21,19,ORD,DCA,612,UA
0,10,25,4,11,8,DEN,DFW,641,AA
1,5,11,5,23,17,DEN,EWR,1605,CO
1,5,10,4,14,13,EWR,BWI,169,XE
1,10,26,5,16,9,SFO,CLT,2296,US
0,8,30,4,21,19,BOS,ORD,867,UA
1,2,2,5,22,19,JFK,ATL,760,OH
1,5,17,4,15,13,IAH,MSP,1034,NW
0,10,13,6,16,11,LAS,DFW,1055,AA
1,7,22,7,21,14,PHX,ATL,1587,US
1,12,3,1,21,16,DFW,LGA,1389,AA
1,2,23,5,20,19,MSP,ORD,334,NW
0,7,28,6,20,19,PHX,SAN,304,US
1,10,28,7,19,11,LAS,JFK,2248,US
1,8,14,2,15,7,SFO,CLT,2296,US
1,11,2,5,21,19,ORD,SAN,1723,AA
0,6,23,6,16,13,BOS,ATL,946,DL
1,10,7,7,22,20,PHL,ATL,665,FL
1,5,18,5,14,11,SFO,DEN,967,UA
1,12,29,6,6,22,LAS,PHL,2176,US
0,5,5,6,12,10,MCO,CLT,468,US
0,11,19,1,12,11,ATL,CLT,227,YV
0,10,18,4,13,11,DCA,MCO,759,US
0,12,10,1,22,18,LAS,DFW,1055,AA
1,1,3,3,12,6,SEA,IAH,1874,CO
1,5,17,4,20,16,JFK,SLC,1989,DL
1,1,22,1,17,14,ORD,BWI,622,UA
1,10,9,2,18,16,JFK,ORD,740,OH
1,10,12,5,18,15,ORD,LGA,733,UA
1,5,31,4,11,9,ORD,DCA,612,UA
1,11,12,1,13,11,MCO,DFW,984,AA
1,7,23,1,18,17,PHX,SAN,304,WN
0,10,2,2,10,7,PHX,SEA,1107,US
0,7,24,2,17,11,LAS,ORD,1515,US
1,7,16,1,21,21,SLC,PHX,507,WN
1,11,6,2,15,14,JFK,BOS,187,MQ
1,6,16,6,13,12,MCO,ATL,403,DL
1,1,5,5,7,6,DEN,PHX,602,US
1,10,26,5,0,16,LAS,JFK,2248,US
0,3,6,2,12,9,ORD,SAN,1723,UA
0,3,8,4,22,17,LAX,IAH,1379,CO
0,4,11,3,6,5,IAH,PHX,1009,YV
1,1,8,1,14,13,PHL,MDW,668,WN
1,11,15,4,23,17,SEA,IAH,1874,CO
1,11,27,2,6,0,SFO,IAH,1635,CO
0,7,1,7,23,21,PHX,LAS,256,YV
0,12,7,5,11,8,SAN,DEN,853,UA
0,7,25,3,5,0,LAX,DFW,1235,AA
1,12,23,7,9,7,IAH,SLC,1195,OO
1,12,14,5,11,8,EWR,ATL,745,CO
1,1,21,7,12,11,SLC,SFO,599,OO
0,4,3,2,14,13,LGA,DCA,214,DL
1,8,16,4,19,17,PHL,MSP,980,NW
0,3,24,6,15,14,DCA,ORD,612,UA
1,12,11,2,16,12,PHX,MSP,1276,NW
0,11,28,3,23,19,IAH,EWR,1400,CO
0,11,1,4,23,21,DEN,SEA,1024,F9
1,10,13,6,10,8,MCO,LAS,2039,US
0,2,3,6,17,15,MCO,ATL,403,FL
1,5,27,7,22,18,MSP,LGA,1020,NW
0,11,6,2,19,17,ORD,DFW,802,AA
1,6,4,1,20,17,LGA,MCO,950,AA
1,3,11,7,19,16,LAX,DEN,862,AA
1,12,18,2,17,13,LAX,DEN,862,AA
0,4,10,2,9,7,ATL,DTW,594,NW
1,2,12,1,9,7,DFW,PHX,868,AA
1,2,6,2,22,20,PHL,LAS,2176,WN
1,8,21,2,13,11,PHL,CVG,507,OH
0,8,11,6,12,10,PHX,SFO,651,US
0,12,23,7,17,16,DFW,LAX,1235,AA
1,1,9,2,20,17,ORD,PHX,1440,AA
0,12,16,7,19,13,SAN,ORD,1723,UA
1,8,16,4,22,20,ATL,DCA,547,FL
0,4,27,5,14,13,SLC,DEN,391,F9
1,9,7,5,12,11,ORD,DEN,888,UA
0,9,17,1,12,8,SLC,DFW,988,OO
1,8,9,4,8,6,BOS,MDW,861,FL
0,1,19,5,14,13,CVG,DEN,1069,DL
0,8,27,1,19,16,BOS,IAH,1597,CO
1,12,29,6,18,17,SFO,LAX,337,UA
0,9,1,6,10,9,CVG,IAH,871,OH
1,7,21,6,21,13,LAX,JFK,2475,AA
0,12,16,7,13,12,DEN,SLC,391,WN
0,4,17,2,14,10,DEN,DTW,1123,UA
0,4,5,4,8,6,IAD,MCO,758,UA
0,8,10,5,17,15,MCO,IAH,853,CO
0,5,24,4,11,9,CLT,LGA,544,US
0,12,10,1,19,15,JFK,SFO,2586,UA
0,1,13,6,15,14,MSP,LAS,1300,NW
0,10,18,4,8,6,JFK,CVG,589,OH
1,7,13,5,21,19,BOS,JFK,187,B6
0,3,6,2,21,20,DCA,BOS,399,MQ
0,8,30,4,5,23,DEN,PHL,1557,F9
0,11,7,3,10,9,CVG,BWI,430,OH
0,10,11,4,0,23,ATL,MSP,906,FL
0,12,28,5,12,10,PHL,CVG,507,OH
0,11,5,1,20,19,ATL,MDW,590,FL
1,5,22,2,20,19,DEN,LAX,862,F9
1,11,13,2,15,10,DEN,CLT,1337,UA
0,12,8,6,10,8,IAD,LAS,2066,UA
0,6,5,2,8,7,DTW,CLT,500,YV
1,5,9,3,14,13,MCO,IAH,853,CO
1,7,29,7,22,17,DFW,LGA,1389,AA
0,11,20,2,12,9,LAX,PHX,370,US
1,4,17,2,16,14,EWR,DCA,199,CO
0,11,7,3,20,17,DFW,ATL,732,DL
1,10,14,7,23,18,PHX,ORD,1440,US
0,8,23,4,20,11,SFO,BOS,2704,UA
0,3,24,6,18,15,DFW,DCA,1192,AA
0,12,15,6,15,13,BWI,MCO,787,WN
0,10,9,2,23,20,SEA,SAN,1050,AS
0,9,29,6,15,14,SFO,SAN,447,WN
1,6,3,7,17,16,IAH,DFW,224,XE
0,2,28,3,15,15,PHX,LAS,256,WN
0,5,25,5,19,17,ATL,EWR,745,DL
1,11,26,1,15,13,ATL,BOS,946,DL
1,10,18,4,9,8,PHL,BOS,280,US
1,9,19,3,21,18,PHL,SFO,2521,UA
0,12,7,5,11,9,CLT,PHL,448,US
1,7,3,2,19,17,DCA,MSP,931,NW
1,5,9,3,21,20,DFW,LAS,1055,US
0,3,3,6,14,12,ATL,LAS,1747,DL
1,7,11,3,13,11,BOS,DCA,399,US
1,10,5,5,10,8,ATL,PHL,665,FL
0,4,9,1,12,9,BOS,CLT,728,US
0,3,4,7,15,13,LGA,CLT,544,MQ
0,3,26,1,14,11,LGA,MCO,950,AA
0,11,13,2,9,6,SAN,SEA,1050,AS
1,6,25,1,23,20,ATL,LGA,761,FL
0,6,14,4,12,9,ORD,SLC,1249,UA
1,10,26,5,15,12,ORD,LGA,733,UA
1,4,13,5,16,15,BOS,JFK,187,B6
0,7,27,5,10,8,DFW,ORD,802,AA
1,10,22,1,10,9,DTW,MSP,528,NW
0,11,12,1,12,10,ATL,LGA,761,AA
1,12,17,1,11,10,IAD,ORD,589,UA
1,7,10,2,16,13,ORD,DTW,235,AA
1,9,7,5,17,16,MSP,ORD,334,AA
0,9,11,2,20,13,LAS,DTW,1750,US
0,11,16,5,6,0,LAX,MSP,1536,NW
0,10,5,5,11,8,EWR,IAH,1400,CO
1,2,26,1,22,19,ORD,EWR,719,AA
1,2,25,7,20,19,CLT,LGA,544,MQ
0,10,7,7,18,15,LAX,SEA,954,AS
0,10,5,5,22,19,DEN,DFW,641,F9
0,7,18,3,15,12,SEA,PHX,1107,WN
0,8,15,3,19,17,CLT,LGA,544,OH
0,10,29,1,22,21,DTW,DCA,405,NW
1,12,10,1,15,13,EWR,MSP,1008,NW
0,2,16,5,14,12,ATL,BWI,576,DL
0,12,7,5,14,11,DFW,ATL,732,AA
1,12,28,5,18,13,DEN,ATL,1199,DL
1,5,26,6,14,10,ORD,MCO,1005,UA
0,7,2,1,22,19,EWR,ATL,745,FL
1,6,24,7,15,9,LAX,ORD,1745,AA
1,10,29,1,21,20,CLT,LGA,544,US
1,5,18,5,11,8,JFK,ATL,760,DL
0,9,4,2,13,7,SEA,MDW,1733,WN
1,2,2,5,13,10,MSP,DCA,931,NW
0,5,20,7,21,19,PHX,SAN,304,WN
1,10,29,1,22,20,ATL,BOS,946,DL
0,7,8,7,16,12,MSP,BWI,936,NW
0,12,20,4,20,19,SFO,LAS,414,WN
0,5,4,5,12,10,IAD,LAX,2288,UA
0,10,26,5,16,7,SFO,JFK,2586,AA
0,4,15,7,23,21,DFW,ORD,802,AA
0,12,11,2,11,11,PHX,SAN,304,US
0,10,18,4,17,15,IAD,ATL,533,DL
0,11,23,5,7,6,LAX,SFO,337,UA
1,2,18,7,18,16,LGA,CLT,544,US
0,8,16,4,11,9,DCA,DFW,1192,AA
1,1,7,7,21,19,ATL,LAX,1946,DL
0,5,15,2,9,7,MSP,DFW,852,9E
0,3,22,4,8,7,BOS,DCA,399,OH
1,7,11,3,21,20,LAX,SFO,337,AA
0,4,25,3,9,8,DEN,PHX,602,UA
0,12,9,7,20,18,LAX,PHX,370,WN
1,12,10,1,13,10,EWR,IAH,1400,CO
1,4,1,7,20,19,IAD,JFK,228,B6
1,6,20,3,20,19,JFK,BOS,187,OH
1,11,27,2,18,16,LGA,CVG,585,OH
1,3,28,3,21,19,ORD,DCA,612,AA
0,4,14,6,15,14,DEN,PHX,602,US
1,10,12,5,23,20,PHL,LAS,2176,US
0,2,24,6,16,15,DTW,DCA,405,NW
1,11,16,5,8,6,DCA,ATL,547,FL
0,12,17,1,21,21,DTW,ORD,235,NW
0,2,7,3,18,15,DEN,ORD,888,AA
0,1,4,4,18,16,CVG,PHL,507,OH
1,6,6,3,20,19,ATL,CLT,227,YV
1,2,24,6,20,15,IAH,EWR,1400,CO
1,12,24,1,9,7,ORD,SLC,1249,DL
0,5,28,1,18,17,BOS,JFK,187,MQ
0,9,1,6,13,11,BOS,CLT,728,US
1,12,28,5,14,11,IAH,ORD,925,CO
1,5,29,2,11,10,DFW,IAH,224,AA
1,6,9,6,10,9,IAH,DFW,224,XE
0,2,28,3,16,14,BWI,DEN,1491,UA
0,2,16,5,15,14,DFW,DEN,641,AA
0,10,7,7,20,18,BWI,ATL,576,DL
1,7,25,3,18,16,CLT,LGA,544,US
1,10,4,4,15,13,PHL,ORD,678,US
0,6,27,3,15,13,LAS,SFO,414,UA
1,8,3,5,21,17,SEA,DEN,1024,AS
0,6,21,4,18,16,ORD,MSP,334,AA
1,11,27,2,21,21,SLC,LAS,368,DL
1,9,13,4,0,22,ATL,MCO,403,DL
0,11,24,6,12,8,SLC,DFW,988,OO
0,4,24,2,18,16,CVG,PHL,507,OH
1,12,14,5,15,12,DEN,DFW,641,AA
1,7,15,7,21,19,PHL,ATL,665,OH
0,1,1,1,19,12,SFO,ATL,2139,DL
0,6,2,6,8,7,MSP,MDW,349,FL
1,7,29,7,19,16,JFK,CLT,541,B6
0,6,20,3,19,18,PHX,LAX,370,WN
1,3,28,3,15,10,LAS,ORD,1515,AA
1,6,27,3,8,6,JFK,CLT,541,YV
1,12,21,5,13,12,DFW,IAH,224,AA
1,7,19,4,14,8,DEN,MCO,1545,UA
0,1,10,3,10,9,BWI,ORD,622,MQ
1,3,1,4,10,9,MSP,ORD,334,UA
0,3,26,1,11,9,LGA,CLT,544,US
1,11,26,1,15,14,JFK,PHL,94,OH
0,7,23,1,21,18,ORD,CLT,599,YV
0,7,21,6,15,9,LAS,ORD,1515,AA
1,11,29,4,9,7,DCA,DEN,1476,F9
1,3,26,1,8,7,ORD,PHX,1440,US
1,1,15,1,21,18,ORD,LGA,733,UA
0,6,9,6,12,7,SEA,MSP,1399,NW
1,12,10,1,21,18,BOS,CLT,728,B6
0,12,14,5,11,6,SEA,ORD,1721,AA
0,11,14,3,19,17,MCO,PHL,861,US
1,6,1,5,18,15,ORD,LGA,733,UA
0,9,12,3,15,13,LAS,SLC,368,OO
0,11,18,7,14,8,LAS,ORD,1515,UA
0,12,19,3,21,17,DFW,PHL,1302,AA
1,11,27,2,11,7,JFK,SFO,2586,UA
0,12,27,4,18,16,CVG,MCO,756,DL
0,3,18,7,10,10,DTW,ORD,235,OO
1,5,30,3,11,10,DTW,BWI,408,NW
0,4,19,4,13,12,DTW,LAX,1979,NW
0,10,20,6,10,9,DEN,LAS,629,F9
1,4,11,3,23,22,DFW,LAS,1055,AA
1,6,16,6,22,18,JFK,LAX,2475,DL
1,12,6,4,23,21,JFK,CLT,541,B6
0,12,12,3,13,8,DEN,MCO,1545,UA
1,6,18,1,22,17,DFW,LGA,1389,AA
0,4,29,7,23,22,JFK,DCA,213,MQ
0,2,23,5,17,16,MSP,ORD,334,NW
0,8,13,1,13,12,MCO,ATL,403,DL
1,1,10,3,11,9,CLT,EWR,529,US
0,4,6,5,21,20,PHL,DCA,119,US
1,8,16,4,16,7,SAN,JFK,2446,AA
0,2,27,2,7,6,DFW,PHX,868,US
0,12,7,5,17,16,BOS,DCA,399,US
0,1,11,4,7,6,IAD,MDW,577,WN
1,7,7,6,10,8,DEN,SFO,967,F9
1,3,19,1,8,7,ATL,CLT,227,YV
1,4,23,1,18,15,SAN,SEA,1050,AS
0,7,3,2,14,7,LAX,ATL,1946,FL
0,7,2,1,20,17,MCO,SLC,1929,DL
0,8,30,4,1,21,PHX,IAH,1009,YV
0,11,21,3,9,7,EWR,ORD,719,AA
1,5,25,5,18,17,BWI,DEN,1491,UA
0,7,17,2,11,10,MCO,MDW,989,WN
1,10,15,1,11,10,DTW,MSP,528,NW
1,12,21,5,11,7,DFW,EWR,1372,AA
1,8,9,4,22,19,DFW,CVG,812,MQ
0,12,27,4,10,8,IAD,DTW,383,YV
1,12,17,1,18,12,SFO,IAH,1635,CO
0,10,10,3,18,17,LGA,BOS,185,DL
1,1,19,5,9,8,IAD,ATL,533,DL
1,3,23,5,11,10,SAN,SFO,447,AS
0,12,27,4,21,20,BOS,JFK,187,MQ
0,11,4,7,16,15,CVG,DEN,1069,OO
0,2,2,5,19,18,MSP,DEN,680,UA
1,9,17,1,20,18,LAS,SLC,368,DL
1,11,21,3,0,21,DFW,DCA,1192,AA
1,2,15,4,16,14,DTW,CVG,229,OH
0,10,11,4,21,19,MCO,LAX,2217,DL
0,11,26,1,12,7,PHX,DTW,1671,NW
1,3,4,7,12,9,ORD,DFW,802,UA
0,2,4,7,16,15,DEN,SLC,391,WN
1,12,9,7,14,13,EWR,CLT,529,XE
0,7,6,5,21,18,PHX,DEN,602,US
0,4,16,1,17,14,DFW,CVG,812,MQ
0,12,18,2,21,19,ATL,PHX,1587,DL
0,7,28,6,8,6,SFO,SLC,599,DL
0,8,15,3,12,6,SFO,IAH,1635,CO
0,2,2,5,8,6,DFW,MSP,852,NW
1,12,28,5,16,14,ATL,LAX,1946,DL
0,2,18,7,14,12,LAX,SFO,337,UA
1,8,23,4,20,16,BOS,SLC,2105,DL
0,7,15,7,20,17,SEA,SLC,689,DL
0,11,8,4,9,6,LAX,PHX,370,OO
0,9,19,3,15,7,LAS,JFK,2248,DL
1,7,24,2,14,11,PHX,SLC,507,WN
0,4,2,1,20,17,SEA,SFO,679,AS
0,9,27,4,12,11,SLC,LAX,590,DL
1,6,27,3,22,21,LAS,LAX,236,WN
0,12,17,1,11,9,LGA,ATL,761,DL
0,5,27,7,23,20,IAH,SEA,1874,CO
0,5,23,3,15,14,CLT,MCO,468,US
0,10,13,6,10,9,SAN,LAS,258,WN
1,5,4,5,19,18,JFK,DCA,213,OH
1,4,15,7,15,7,LAX,JFK,2475,UA
0,12,14,5,13,11,IAH,DFW,224,AA
1,12,11,2,5,23,SFO,ORD,1846,AA
1,12,12,3,21,19,ORD,IAH,925,CO
1,4,19,4,18,17,PHX,LAS,256,US
0,1,1,1,23,20,LGA,MCO,950,DL
1,8,30,4,14,7,LAS,PHL,2176,US
0,10,15,1,21,18,LGA,DFW,1389,AA
0,6,2,6,18,17,DEN,LAX,862,UA
1,11,6,2,20,19,PHX,SAN,304,WN
1,10,4,4,20,15,SLC,ATL,1589,DL
1,6,15,5,23,21,IAH,MSP,1034,XE
0,7,8,7,13,11,SEA,SFO,679,UA
0,11,22,4,20,17,DTW,PHX,1671,US
0,9,1,6,13,10,DEN,DFW,641,UA
0,8,23,4,17,9,SFO,JFK,2586,DL
0,11,8,4,10,8,PHL,MCO,861,US
1,12,20,4,18,16,DTW,SLC,1481,DL
1,8,17,5,17,14,DEN,IAH,861,CO
0,8,21,2,10,8,BOS,ORD,867,AA
0,10,21,7,9,7,LAS,SEA,866,AS
1,11,29,4,19,18,DCA,LGA,214,DL
0,5,27,7,5,1,LAS,MSP,1300,NW
1,10,14,7,11,9,SEA,LAX,954,AS
0,4,19,4,23,20,PHX,DEN,602,WN
1,11,15,4,22,20,LGA,CLT,544,MQ
1,5,1,2,20,19,SLC,PHX,507,WN
1,10,28,7,20,18,EWR,CLT,529,XE
1,1,15,1,14,11,DFW,CLT,936,AA
0,2,1,4,21,20,IAD,JFK,228,YV
0,1,31,3,11,9,SEA,SAN,1050,AS
1,2,22,4,16,14,LGA,CLT,544,US
1,2,25,7,23,20,DFW,SEA,1660,AA
0,2,23,5,18,17,IAD,JFK,228,YV
1,12,21,5,11,9,CLT,LGA,544,MQ
1,7,23,1,21,16,LAS,ORD,1515,US
0,12,5,3,12,10,BWI,CLT,361,US
1,10,26,5,9,7,PHX,SFO,651,US
0,4,8,7,20,17,LAS,DEN,629,WN
1,3,5,1,15,14,CLT,ORD,599,MQ
0,1,4,4,22,20,PHX,SEA,1107,US
1,3,1,4,21,20,SFO,LAX,337,UA
0,12,9,7,18,17,DEN,LAS,629,UA
1,10,24,3,21,14,LAS,DTW,1750,NW
1,3,11,7,20,18,DFW,ORD,802,AA
1,5,11,5,21,19,ATL,BOS,946,DL
0,1,8,1,17,15,CLT,LGA,544,US
0,4,20,5,9,7,EWR,ORD,719,CO
1,3,21,3,14,12,DTW,MCO,957,NW
0,2,4,7,9,8,SLC,DEN,391,OO
1,1,29,1,17,14,MSP,EWR,1008,XE
1,8,22,3,16,10,DEN,LGA,1619,UA
1,8,15,3,0,22,ATL,MCO,403,FL
1,9,25,2,21,19,DTW,SEA,1927,NW
0,10,8,1,13,10,IAH,ORD,925,CO
1,6,3,7,22,20,ORD,SFO,1846,AA
1,4,20,5,1,21,LAS,DFW,1055,US
0,3,6,2,22,19,SEA,LAS,866,US
1,11,13,2,10,8,ATL,SAN,1891,DL
0,8,1,3,11,8,JFK,ATL,760,DL
0,1,29,1,13,10,ORD,CLT,599,US
1,6,2,6,21,18,ORD,IAH,925,AA
0,7,14,6,10,9,MSP,DEN,680,NW
0,11,4,7,13,12,LAS,LAX,236,MQ
1,8,7,2,8,6,PHL,ORD,678,UA
0,10,2,2,12,7,DEN,ATL,1199,DL
1,9,22,6,18,11,SFO,CVG,2036,DL
0,7,15,7,15,12,MCO,PHL,861,FL
1,6,13,3,14,12,MCO,PHL,861,US
0,10,15,1,11,9,SLC,DEN,391,OO
0,2,15,4,9,7,DCA,IAH,1208,CO
1,12,14,5,18,17,LGA,ORD,733,UA
0,7,13,5,10,8,BWI,MCO,787,WN
1,1,30,2,23,20,SEA,SAN,1050,AS
1,3,7,3,0,22,SFO,SEA,679,UA
0,9,10,1,5,22,LAS,MCO,2039,DL
1,2,5,1,9,7,MSP,CVG,596,9E
0,2,8,4,9,7,DCA,IAH,1208,CO
0,7,10,2,13,11,DEN,SFO,967,UA
1,3,28,3,14,9,LAX,ORD,1745,UA
1,2,23,5,16,15,DCA,BOS,399,MQ
1,2,5,1,8,7,ATL,PHL,665,FL
