doc_id,class,class_name,text
doc00944,4,Richard M. Nixon,"I am especially encouraged by the fact that the rate of infant deaths, pneumonia, influenza, and tuberculosis is significantly lower among Indians than ever before. Although we have not yet achieved our full goals of health and educational services for the Indian people that are fully compatible with those of the general population, this progress demonstrates our continuing commitment. The Congress has shared in these accomplishments in a spirit of bipartisan cooperation. I hope that I will soon have on my desk two more enactments on which Congressional action is progressing: measures to speed Indian economic development and to upgrade the position of the Commissioner of Indian Affairs to the Assistant Secretary level. Also still awaiting Congressional action are four other proposals I have submitted previously: to permit turning over to Indian tribal governments the management and control of Indian programs; to create an Indian Trust Counsel with authority to safeguard Indian natural resources rights; to help ensure that funds for Indian education actually reach Indian children; and to provide greater local control over federally assisted reservation programs through a program of tribal grants."
doc00945,5,Ronald Reagan,"True, it'll take time for the favorable effects of our proposal to be felt. So, we must begin now. The people are watching and waiting. They don't demand miracles. They do expect us to act."
doc00946,1,Dwight D. Eisenhower,"There has been in fact a great strategic change in the world during the past year. That precious intangible, the initiative, is becoming ours. Our policy, not limited to mere reaction against crises provoked by others, is free to develop along lines of our choice not only abroad, but also at home. As a major theme for American policy during the coming year, let our joint determination be to hold this new initiative and to use it. We shall use this initiative to promote three broad purposes: First, to protect the freedom of our people; second, to maintain a strong, growing economy; third, to concern ourselves with the human problems of the individual citizen."
doc00947,5,Ronald Reagan,"Second, I will ask the Congress to adopt specific measures to control the growth of the so-called uncontrollable spending programs. These are the automatic spending programs, such as food stamps, that cannot be simply frozen and that have grown by over 400 percent since 1970. They are the largest single cause of the built-in or structural deficit problem. Our standard here will be fairness, ensuring that the taxpayers' hard-earned dollars go only to the truly needy; that none of them are turned away, but that fraud and waste are stamped out. And I'm sorry to say, there's a lot of it out there."
doc00948,3,Lyndon B. Johnson,NA NA NA NA NA
doc00949,2,Harry S Truman,"The Congress is to be congratulated for its role in providing the legislation under which this work has been carried out. On VJ-day it was clear to all thinking people that the danger of inflation was by no means over. Many of us can remember vividly our disastrous experience following World War I. Then the very restricted wartime controls were lifted too quickly, and as a result prices and rents moved more rapidly upward. In the year and a half following the armistice, rents, food, and clothing shot to higher and still higher levels."
doc00950,4,Richard M. Nixon,"But in that same 10-year period we witnessed the greatest growth of crime, the greatest increase in inflation, the greatest social unrest in America in 100 years. Never has a nation seemed to have had more and enjoyed it less. At heart, the issue is the effectiveness of government. Ours has become--as it continues to be, and should remain--a society of large expectations. Government helped to generate these expectations."
doc00951,4,Richard M. Nixon,"The Congress can do its part in forwarding this positive momentum by assuring that the ACTION programs have sufficient funds to carry out their mission. THE AMERICAN FARMER   As we face the challenge of competing more effectively abroad and of producing more efficiently at home, our entire Nation can take the American farmer as its model. While the productivity of our non-farm industries has gone up 60 percent during the last 20 years, agricultural productivity has gone up 200 percent, or nearly 3 1/2 times as much. One result has been better products and lower prices for American consumers. Another is that farmers have more than held their own in international markets."
doc00952,1,Dwight D. Eisenhower,"Good education is the outgrowth of good homes, good communities, good churches, and good schools. Today our schools face pressing problems--problems which will not yield to swift and easy solutions, or to any single action. They will yield only to a continuing, active, formed effort by the people toward achieving better schools. This kind of effort has been spurred by the thousands of conferences held in recent months by half a million citizens and educators in all parts of the country, culminating in the White House Conference on Education. In that Conference, some two thousand delegates, broadly representative of the nation, studied together the problems of the nation's schools."
doc00953,3,Lyndon B. Johnson,"Cyrus Vance, and others helped to ease this tension.   --Turmoil continues on the mainland of China after a year of violent disruption. The radical extremism of their Government has isolated the Chinese people behind their own borders. The United States, however, remains willing to permit the travel of journalists to both our countries; to undertake cultural and educational exchanges; and to talk about the exchange of basic food crop materials. Since I spoke to you last, the United States and the Soviet Union have taken several important steps toward the goal of international cooperation. As you will remember, I met with Chairman Kosygin at Glassboro and we achieved if not accord, at least a clearer understanding of our respective positions after 2 days of meeting."
doc00954,3,Lyndon B. Johnson,"For until the bill is signed, its investment incentives cannot be deemed certain, and the withholding rate cannot be reduced-and the most damaging and devastating thing you can do to any businessman in America is to keep him in doubt and to keep him guessing on what our tax policy is. And I say that we should now reduce to 14 percent instead of 15 percent our withholding rate. I therefore urge the Congress to take final action on this bill by the first of February, if at all possible. For however proud we may be of the unprecedented progress of our free enterprise economy over the last 3 years, we should not and we cannot permit it to pause. In 1963, for the first time in history, we crossed the 70 million job mark, but we will soon need more than 75 million jobs."
doc00955,4,Richard M. Nixon,"We need a new approach to the delivery of social services--one which is built around people and not around programs. We need an approach which treats a person as a whole and which treats the family as a unit. We need to break through rigid categorical walls, to open up narrow bureaucratic compartments, to consolidate and coordinate related programs in a comprehensive approach to related problems. The Allied Services Act which will soon be submitted to the Congress offers one set of tools for carrying out that new approach in the programs of the Department of Health, Education, and Welfare. It would strengthen State and local planning and administrative capacities, allow for the transfer of funds among various HEW programs, and permit the waiver of certain cumbersome Federal requirements. ."
doc00956,2,Harry S Truman,"Since VJ-day the wartime housing shortage has been growing steadily worse and pressure on real estate values has increased. Returning veterans often cannot find a satisfactory place for their families to live, and many who buy have to pay exorbitant prices. Rapid demobilization inevitably means further overcrowding. A realistic and practical attack on the emergency will require aggressive action by local governments, with Federal aid, to exploit all opportunities and to give the veterans as far as possible first chance at vacancies. It will require continuation of rent control in shortage areas as well as legislation to permit control of sales prices."
doc00957,3,Lyndon B. Johnson,"But we should remember that our country ranks 15th among the nations of the world in its infant mortality rate. I think we should assure decent medical care for every expectant mother and for their children during the first year of their life in the United States of America. I think we should protect our children and their families from the costs of catastrophic illness. As we pass on from medicine, I think nothing is clearer to the Congress than the commitment that the Congress made to end poverty. Congress expressed it well, I think, in 1964, when they said: ""It is the policy of the United States to eliminate the paradox of poverty in the midst of plenty in this nation."""
doc00958,5,Ronald Reagan,"Thank you very much. I should have arranged to quit right here. [Laughter]   Well, together we can embark on this road, not to make things easy, but to make things better. Our social, political, and cultural, as well as our economic institutions, can no longer absorb the repeated shocks that have been dealt them over the past decades. Can we do the job?"
doc00959,4,Richard M. Nixon,"The National Cancer Act, which I signed on December 23, marked the climax of a year-long effort to step up our campaign against cancer. During the past year, our cancer research budget has been increased by $100 million and the full weight of my office has been given to our all-out war on this disease. We have also expanded the fight against sickle cell anemia by an additional $5 million. I hope that action on these significant fronts during the first session of the 92nd Congress will now be matched by action in other areas during the second session. The Health Maintenance Organization Act, for example, is an essential tool for helping doctors deliver care more effectively and more efficiently with a greater emphasis on prevention and early treatment."
doc00960,2,Harry S Truman,"We should give special attention to extending modern conveniences and services to our farms. Rural electrification should be pushed forward. And in considering legislation relating to housing, education, health, and social security, special attention should be given to rural problems. Our growing population and the expansion of our economy depend upon the wise management of our land, water, forest, and mineral wealth. In our present dynamic economy, the task of conservation is not to lockup our resources but to develop and improve them."
doc00961,1,Dwight D. Eisenhower,"It will remain so based as far ahead as we can see. Within its organization, the building of a united European community, including France and Germany, is vital to a free and self-reliant Europe. This will be promoted by the European Defense Community which offers assurance of European security. With the coming of unity to Western Europe, the assistance this Nation can render for the security of Europe and the free world will be multiplied in effectiveness. In the Western Hemisphere we shall continue to develop harmonious and mutually beneficial cooperation with our neighbors."
doc00962,2,Harry S Truman,"The Government must work with industry, labor, and the farmers in keeping our economy running at full speed. The Government must see that every American has a chance to obtain his fair share of our increasing abundance. These responsibilities go hand in hand. We cannot maintain prosperity unless we have a fair distribution of opportunity and a widespread consumption of the products of our factories and farms. Our Government has undertaken to meet these responsibilities."
doc00963,1,Dwight D. Eisenhower,"But I repeat, gratifying though this rate of progress is, we must still do more! Our real problem, then, is not our strength today; it is rather the vital necessity of action today to ensure our strength tomorrow. What I have just said applies to our strength as a single country. But we are not alone. I have returned from the recent NATO meeting with renewed conviction that, because we are a part of a world-wide community of free and peaceful nations, our own security is immeasurably increased."
doc00964,3,Lyndon B. Johnson,"So a Department of Housing and Urban Development will be needed to spearhead this effort in our cities. Every citizen has the right to feel secure in his home and on the streets of his community. To help control crime, we will recommend programs:   --to train local law enforcement officers;   --to put the best techniques of modern science at their disposal;   --to discover the causes of crime and better ways to prevent it. I will soon assemble a panel of outstanding experts of this Nation to search out answers to the national problem of crime and delinquency, and I welcome the recommendations and the constructive efforts of the Congress. The Beauty of America   For over three centuries the beauty of America has sustained our spirit and has enlarged our vision."
doc00965,3,Lyndon B. Johnson,"In the first 18 months after Korea, after the conflict broke out there, prices rose not 4.5 percent, but 11 percent. During those two periods we had OPA price control that the Congress gave us and War Labor Board wage controls. Since Vietnam we have not asked for those controls and we have tried to avoid imposing them. We believe that we have done better, but we make no pretense of having been successful or doing as well as we wished. Our greatest disappointment in the economy during 1966 was the excessive rise in interest rates and the tightening of credit."
doc00966,4,Richard M. Nixon,"This administration cut more than $7 billion out of spending plans in order to produce a surplus in 1970, and in spite of the fact that Congress reduced revenues by $3 billion, I shall recommend a balanced budget for 1971. But I can assure you that not only to present, but to stay within, a balanced budget requires some very hard decisions. It means rejecting spending programs which would benefit some of the people when their net effect would result in price increases for all the people. It is time to quit putting good money into bad programs. Otherwise, we will end up with bad money and bad programs."
doc00967,5,Ronald Reagan,"We're here to speak for millions in our inner cities who long for real jobs, safe neighborhoods, and schools that truly teach. We're here to speak for the American farmer, the entrepreneur, and every worker in industries fighting to modernize and compete. And, yes, we're here to stand, and proudly so, for all who struggle to break free from totalitarianism, for all who know in their hearts that freedom is the one true path to peace and human happiness. Proverbs tell us, without a vision the people perish. When asked what great principle holds our Union together, Abraham Lincoln said: ""Something in [the] Declaration giving liberty, not alone to the people of this country, but hope to the world for all future time."""
doc00968,4,Richard M. Nixon,"Restoring nature to its natural state is a cause beyond party and beyond factions. It has become a common cause of all the people of this country. It is a cause of particular concern to young Americans, because they more than we will reap the grim consequences of our failure to act on programs which are needed now if we are to prevent disaster later. Clean air, clean water, open spaces-these should once again be the birthright of every American. If we act now, they can be."
doc00969,3,Lyndon B. Johnson,"We must modernize our unemployment insurance and establish a high-level commission on automation. If we have the brain power to invent these machines, we have the brain power to make certain that they are a boon and not a bane to humanity. We must extend the coverage of our minimum wage laws to more than 2 million workers now lacking this basic protection of purchasing power. We must, by including special school aid funds as part of our education program, improve the quality of teaching, training, and counseling in our hardest hit areas. We must build more libraries in every area and more hospitals and nursing homes under the Hill-Burton Act, and train more nurses to staff them."
doc00970,4,Richard M. Nixon,"The entire question has been given even greater urgency by recent court decisions in California, Minnesota, New Jersey, and Texas, which have held the conventional method of financing schools through local property taxes discriminatory and unconstitutional. Similar court actions are pending in more than half of our States. While these cases have not yet been reviewed by the Supreme Court, we cannot ignore the serious questions they have raised for our States, for our local school districts, and for the entire Nation. The overhaul of school finance involves two complex and interrelated sets of problems: those concerning support of the schools themselves, and also the basic relationships of Federal, State and local governments in any program of tax reform. We have been developing a set of comprehensive proposals to deal with these questions."
doc00971,3,Lyndon B. Johnson,There are older and deeper sources--in the misery of nations and in man's irrepressible ambition for liberty and a better life. With the free Republics of Latin America I have always felt--and my country has always felt--very special ties of interest and affection. It will be the purpose of my administration to strengthen these ties. Together we share and shape the destiny of the new world. In the coming year I hope to pay a visit to Latin America.
doc00972,5,Ronald Reagan,"In the late 1950's workers at the AT&T semiconductor plant in Pennsylvania produced five transistors a day for $7.50 apiece. They now produce over a million for less than a penny apiece. New laser techniques could revolutionize heart bypass surgery, cut diagnosis time for viruses linked to cancer from weeks to minutes, reduce hospital costs dramatically, and hold out new promise for saving human lives. Our automobile industry has overhauled assembly lines, increased worker productivity, and is competitive once again. We stand on the threshold of a great ability to produce more, do more, be more."
doc00973,5,Ronald Reagan,"Our finest minds in government, industry, and academia have all pulled together. And we can be proud to say: We are first; we are the best; and we are so because we're free. America has always been greatest when we dared to be great. We can reach for greatness again. We can follow our dreams to distant stars, living and working in space for peaceful, economic, and scientific gain."
doc00974,4,Richard M. Nixon,"Many of you will recall that in my State of the Union Address 3 years ago, I commented that ""Most Americans today are simply fed up with government at all levels,"" and I recommended a sweeping set of proposals to revitalize State and local governments, to make them more responsive to the people they serve. I can report to you today that as a result of revenue sharing passed by the Congress, and other measures, we have made progress toward that goal. After 40 years of moving power from the States and the communities to Washington, D.C., we have begun moving power back from Washington to the States and communities and, most important, to the people of America. In this session of the Congress, I believe we are near the breakthrough point on efforts which I have suggested, proposals to let people themselves make their own decisions for their own communities and, in particular, on those to provide broad new flexibility in Federal aid for community development, for economic development, for education. And I look forward to working with the Congress, with members of both parties in resolving whatever remaining differences we have in this legislation so that we can make available nearly $5 1/2 billion to our States and localities to use not for what a Federal bureaucrat may want, but for what their own people in those communities want."
doc00975,3,Lyndon B. Johnson,NA NA NA NA NA
doc00976,1,Dwight D. Eisenhower,"Meanwhile, without anticipating the detailed form that a reorganization should take, I can state its main lines in terms of objectives:   A major purpose of military organization is to achieve real unity in the Defense establishment in all the principal features of military activities. Of all these, one of the most important to our nation's security is strategic planning and control. This work must be done under unified direction. The defense structure must be one which, as a whole, can assume, with top efficiency and without friction, the defense of America. The Defense establishment must therefore plan for a better integration of its defensive resources, particularly with respect to the newer weapons now building and under development."
doc00977,5,Ronald Reagan,NA NA NA NA NA
doc00978,5,Ronald Reagan,America met one historic challenge and went to the Moon. Now America must meet another: to make our strategic defense real for all the citizens of planet Earth. Let us speak of our deepest longing for the future: to leave our children a land that is free and just and a world at peace. It is my hope that our fireside summit in Geneva and Mr. Gorbachev's upcoming visit to America can lead to a more stable relationship.
doc00979,5,Ronald Reagan,"And the whole world will rejoice. That is my message to you. Some days when life seems hard and we reach out for values to sustain us or a friend to help us, we find a person who reminds us what it means to be Americans. Sergeant Stephen Trujillo, a medic in the 2d Ranger Battalion, 75th Infantry, was in the first helicopter to land at the compound held by Cuban forces in Grenada. He saw three other helicopters crash."
doc00980,5,Ronald Reagan,"As the leader of the West and as a country that has become great and rich because of economic freedom, America must be an unrelenting advocate of free trade. As some nations are tempted to turn to protectionism, our strategy cannot be to follow them, but to lead the way toward freer trade. To this end, in May of this year America will host an economic summit meeting in Williamsburg, Virginia. As we begin our third year, we have put in place a defense program that redeems the neglect of the past decade. We have developed a realistic military strategy to deter threats to peace and to protect freedom if deterrence fails."
doc00981,5,Ronald Reagan,"For nearly 10 years, the Lebanese have lived from tragedy to tragedy with no hope for their future. Now the multinational peacekeeping force and our marines are helping them break their cycle of despair. There is hope for a free, independent, and sovereign Lebanon. We must have the courage to give peace a chance. And we must not be driven from our objectives for peace in Lebanon by state-sponsored terrorism."
doc00982,1,Dwight D. Eisenhower,"But their interdependence extends also into the field of security. First of all, no reasonable man will question the absolute need for our American neighbors to be prosperous and secure. Their security and prosperity are inextricably bound to our own. And we are, of course, already joined with these neighbors by historic pledges. Again, no reasonable man will deny that the freedom and prosperity and security of Western Europe are vital to our own prosperity and security."
doc00983,1,Dwight D. Eisenhower,"Such discrimination--confined to no one section of the Nation--is but the outward testimony to the persistence of distrust and of fear in the hearts of men. This fact makes all the more vital the fighting of these wrongs by each individual, in every station of life, in his every deed. Much of the answer lies in the power of fact, fully publicized; of persuasion, honestly pressed; and of conscience, justly aroused. These are methods familiar to our way of life, tested and proven wise. I propose to use whatever authority exists in the office of the President to end segregation in the District of Columbia, including the Federal Government, and any segregation in the Armed Forces."
doc00984,1,Dwight D. Eisenhower,"It does, in fact, discriminate. I am informed by Members of the Congress that it was realized, at the time of its enactment, that future study of the basis of determining quotas would be necessary. I am therefore requesting the Congress to review this legislation and to enact a statute that will at one and the same time guard our legitimate national interests and be faithful to our basic ideas of freedom and fairness to all. In another but related area--that of social rights--we see most clearly the new application of old ideas of freedom. This administration is profoundly aware of two great needs born of our living in a complex industrial economy."
doc00985,1,Dwight D. Eisenhower,"Under the auspices of the United Nations, there is promise of progress in our country's plan for the peaceful use of atomic energy. Finally, today the world is at peace. It is, to be sure, an secure peace. Yet all humanity finds hope in the simple fact that for an appreciable time there has been no active major battlefield on earth. This same fact inspires us to work all the more effectively with other nations for the well-being, the freedom, the dignity, of every human on earth."
doc00986,1,Dwight D. Eisenhower,"This misunderstanding has provided a climate of opinion favoring the growth of governmental paternalism in labor relations. This tendency, if left uncorrected, could end only by producing a bureaucratic despotism. Economic freedom is, in fact, the requisite of greater prosperity for every American who earns his own living. In the field of labor legislation, only a law that merits the respect and support of both labor and management can help reduce the loss of wages and of production through strikes and stoppages, and thus add to the total economic strength of our Nation. We have now had 5 years' experience with the Labor Management Act of 1947, commonly known as the Taft-Hartley Act."
doc00987,5,Ronald Reagan,"Only when people are given a personal stake in deciding their own destiny, benefiting from their own risks, do they create societies that are prosperous, progressive, and free. Tonight, it is democracies that offer hope by feeding the hungry, prolonging life, and eliminating drudgery. When it comes to keeping America strong, free, and at peace, there should be no Republicans or Democrats, just patriotic Americans. We can decide the tough issues not by who is right, but by what is right. Together, we can continue to advance our agenda for peace."
doc00988,1,Dwight D. Eisenhower,"Our civil defense program is also a key element in the protection of our country. We are developing cooperative methods with State Governors, Mayors, and voluntary citizen groups, as well as among Federal agencies, in building the civil defense organization. Its significance in time of war is obvious; its swift assistance in disaster areas last year proved its importance in time of peace. An industry capable of rapid expansion and essential materials and facilities swiftly available in time of emergency are indispensable to our defense. I urge, therefore, a two-year extension of the Defense Production Act and Title II of the First War Powers Act of 1941."
doc00989,4,Richard M. Nixon,"In the budget that I will submit to the Congress next Monday I plan to ask for an additional $100 million above last year's request of $500 million for the expanded attack on cancer. In addition, biomedical research in other areas, including heart disease, has been intensified--and the total 1975 budget for biomedical research will exceed $2 billion, more than double the total in fiscal year 1969. We are also making headway toward increasing the Nation's supply of health manpower. During the last ten years, first year medical school enrollments have grown by more than 55 percent. The number of other health professionals also can be expected to grow dramatically."
doc00990,4,Richard M. Nixon,"And it only yielded slowly to our dual efforts to cool the war and to cool inflation. Our challenge was further compounded by the need to reabsorb more than 2 million persons who were released from the Armed Forces and from defense-related industries and by the substantial expansion of the labor force. In short, the escalation of the Vietnam war in the late 1960's destroyed price stability. And the de-escalation of that war in the early 1970's impeded full employment. Throughout these years, however, I have remained convinced that both price stability and full employment were realistic goals for this country."
doc00991,1,Dwight D. Eisenhower,"Here in the District of Columbia, serious attention should be given to the proposal to develop and authorize, through legislation, a system to provide an effective voice in local self-government. While consideration of this proceeds, I recommend an immediate increase of two in the number of District Commissioners to broaden representation of all elements of our local population. This will be a first step toward insuring that this Capital provide an honored example to all communities of our Nation. In this manner, and by the leadership of the office of the President exercised through friendly conferences with those in authority in our States and cities, we expect to make true and rapid progress in civil rights and equality of employment opportunity. There is one sphere in which civil rights are inevitably involved in Federal legislation."
doc00992,5,Ronald Reagan,"For Congressmen, it was honorable with a small ""h."" And all others were referred to as ""the following respectable characters."" [Laughter] Well, for this 100th Congress, I invoke special executive powers to declare that each of you must never be titled less than honorable with a capital ""H."" Incidentally, I'm delighted you are celebrating the 100th birthday of the Congress. It's always a pleasure to congratulate someone with more birthdays than I've had."
doc00993,4,Richard M. Nixon,"Not everyone's purchasing power went up, of course. Inflation took its toll on many families whose income did not rise as fast as that of the average American. It is for this reason that we continue to regard inflation as a very serious enemy. At the same time, however, we should not ignore the substantial economic gains that have been made. PERSPECTIVE ON 1974   We have known for some time that a slowdown in economic growth is inevitable in 1974."
doc00994,1,Dwight D. Eisenhower,"Thereby we shall move a long way toward a peaceful world. A sound and safeguarded agreement for open skies, unarmed aerial sentinels, and reduced armament would provide a valuable contribution toward a durable peace in the years ahead. And we have been persistent in our effort to reach such an agreement. We are willing to enter any reliable agreement which would reverse the trend toward ever more devastating nuclear weapons; reciprocally provide against the possibility of surprise attack; mutually control the outer space missile and satellite development; and make feasible a lower level of armaments and armed forces and an easier burden of military expenditures. Our continuing negotiations in this field are a major part of our quest for a confident peace in this atomic age."
doc00995,3,Lyndon B. Johnson,NA NA NA NA NA
doc00996,4,Richard M. Nixon,"(2) Cash assistance is what low-income people need most from the Federal Government. The people themselves, not the Federal Government, know their own needs best. (3) We need to focus Federal help on those who need it most. People in need should receive equal treatment from the Federal Government regardless of their place of residence. (4) The new system should be as simple as possible to administer with rules that are clear and understandable."
doc00997,2,Harry S Truman,"Its management will require determined action to keep our Federal Budget in order and to relate our fiscal policies to the requirements of an expanding economy. The more successful we are in achieving full production and full employment the easier it will be to manage the debt and pay for the debt service. Large though the debt is, it is within our economic capacity. The interest charges on it amount to but a small proportion of our national income. The Government is determined, by a resolute policy of economic stabilization, to protect the interests of the millions of American citizens who have invested in its securities."
doc00998,3,Lyndon B. Johnson,NA NA NA NA NA
doc00999,1,Dwight D. Eisenhower,"Our businessmen are imaginative and resourceful. The productivity, the adaptability of the American economy is the solid foundation-stone of our security structure. We have just concluded another prosperous year. Our output was once more the greatest in the nation's history. In the latter part of the year, some decline in employment and output occurred, following the exceptionally rapid expansion of recent years."
doc01000,3,Lyndon B. Johnson,The insistent urge toward national independence is the strongest force of today's world in which we live. In Africa and Asia and Latin America it is shattering the designs of those who would subdue others to their ideas or their will. It is eroding the unity of what was once a Stalinist empire. In recent months a number of nations have east out those who would subject them to the ambitions of mainland China. History is on the side of freedom and is on the side of societies shaped from the genius of each people.
doc01001,1,Dwight D. Eisenhower,"But all know these dangers are real. The purpose of this message is to outline the measures that can give the American people a confidence--just as real--in their own security. I am not here to justify the past, gloss over the problems of the present, or propose easy solutions for the future. I am here to state what I believe to be right and what I believe to be wrong; and to propose action for correcting what I think wrong! I."
doc01002,2,Harry S Truman,"Simply to name all the international meetings and conferences is to suggest the size and complexity of the undertaking to prevent international war in which the United States has now enlisted for the duration of history. It is encouraging to know that the common effort of the United Nations to learn to live together did not cease with the surrender of our enemies. When difficulties arise among us, the United States does not propose to remove them by sacrificing its ideals or its vital interests. Neither do we propose, however, to ignore the ideals and vital interests of our friends. Last February and March an Inter-American Conference on Problems of War and Peace was held in Mexico City."
doc01003,2,Harry S Truman,"These standards include as a minimum the establishment of fair wages and fair employment practices. Labor also has its own new peacetime responsibilities. Under our collective bargaining system, which must become progressively more secure, labor attains increasing political as well as economic power, and this, as with all power, means increased responsibility. The lives of millions of veterans and war workers will be greatly affected by the success or failure of our program of war liquidation and reconversion. Their transition to peacetime pursuits will be determined by our efforts to break the bottlenecks in key items of production, to make surplus property immediately available where it is needed, to maintain an effective national employment service, and many other reconversion policies."
doc01004,5,Ronald Reagan,"So, I will not ask you to try to balance the budget on the backs of the American taxpayers. I will seek no tax increases this year, and I have no intention of retreating from our basic program of tax relief. I promise to bring the American peopleto bring their tax rates down and to keep them down, to provide them incentives to rebuild our economy, to save, to invest in America's future. I will stand by my word. Tonight I'm urging the American people: Seize these new opportunities to produce, to save, to invest, and together we'll make this economy a mighty engine of freedom, hope, and prosperity again."
doc01005,2,Harry S Truman,"The period of demobilization and reconversion is fraught with uncertainties. There are also serious gaps in our statistical information. Certain tendencies are, however, fairly clear and recognition of them should serve as background for the consideration of next year's Federal Program. In general, the outlook for business is good, and it is likely to continue to be good--provided we control inflation and achieve peace in management labor relations. Civilian production and employment can be expected to increase throughout the next year."
doc01006,5,Ronald Reagan,"This week I will send you our detailed proposals; tonight let us speak of our responsibility to redefine government's role: not to control, not to demand or command, not to contain us, but to help in times of need and, above all, to create a ladder of opportunity to full employment so that all Americans can climb toward economic power and justice on their own. But we cannot win the race to the future shackled to a system that can't even pass a Federal budget. We cannot win that race held back by horse-and-buggy programs that waste tax dollars and squander human potential. We cannot win that race if we're swamped in a sea of red ink. Now, Mr."
doc01007,3,Lyndon B. Johnson,"And in this pursuit we work to build a hemisphere of democracy and of social justice. In this pursuit we have defended against Communist aggression--in Korea under President Truman--in the Formosa Straits under President Eisenhower--in Cuba under President Kennedy--and again in Vietnam. Tonight Vietnam must hold the center of our attention, but across the world problems and opportunities crowd in on the American Nation. I will discuss them fully in the months to come, and I will follow the five continuing lines of policy that America has followed under its last four Presidents. [1.]"
doc01008,1,Dwight D. Eisenhower,"The development of our water resources cannot be accomplished overnight. The need is such that we must make faster progress and without delay. Therefore, I strongly recommend that action be taken at this Session on such wholly Federal projects as the Colorado River Storage Project and the Fryingpan-Arkansas Project; on the John Day partnership project, and other projects which provide for cooperative action between the Federal Government and non-Federal interests; and on legislation, which makes provision for Federal participation in small projects under the primary sponsorship of agencies of State and local government. During the past year the areas of our National Parks have been expanded, and new wildlife refuges have been created. The visits of our people to the Parks have increased much more rapidly than have the facilities to care for them."
doc01009,4,Richard M. Nixon,"At the Federal level, we have established a new Environmental Protection Agency, a new Council on Environmental Quality and a new National Oceanic and Atmospheric Administration, and we have proposed an entire new Department of Natural Resources. New air quality standards have been set, and there is evidence that the air in many cities is becoming less polluted. Under authority granted by the Refuse Act of 1899, we have instituted a new permit program which, for the first time, allows the Federal Government to inventory all significant industrial sources of water pollution and to specify required abatement actions. Under the Refuse Act, more than 160 civil actions and 320 criminal actions to stop water pollution have been filed against alleged polluters in the last 12 months. Major programs have also been launched to build new municipal waste treatment facilities, to stop pollution from Federal facilities, to expand our wilderness areas, and to leave a legacy of parks for future generations."
doc01010,5,Ronald Reagan,"America's leadership in the world came to us because of our own strength and because of the values which guide us as a society: free elections, a free press, freedom of religious choice, free trade unions, and above all, freedom for the individual and rejection of the arbitrary power of the state. These values are the bedrock of our strength. They unite us in a stewardship of peace and freedom with our allies and friends in NATO, in Asia, in Latin America, and elsewhere. They are also the values which in the recent past some among us had begun to doubt and view with a cynical eye. Fortunately, we and our allies have rediscovered the strength of our common democratic values, and we're applying them as a cornerstone of a comprehensive strategy for peace with freedom."
doc01011,1,Dwight D. Eisenhower,"Although in some cases details will be new, the underlying purpose and objectives will remain the same. All proposals made by the Administration in this field are based on the free world's unity. This unity may not be immediately obvious unless we examine link by link the chain of relationships that binds us to every area and to every nation. In spirit the free world is one because its people uphold the right of independent existence for all nations. I have already alluded to their economic interdependence."
doc01012,1,Dwight D. Eisenhower,"Gratifying progress has been made in this direction, most recently by the three-year extension of our trade agreements legislation. I most earnestly request that the Congress approve our membership in the Organization for Trade Cooperation, which would assist the carrying out of the General Agreement on Tariffs and Trade to which we have been a party since 1948. Our membership in the OTC will provide the most effective and expeditious means for removing discriminations and restrictions against American exports and in making our trade agreements truly reciprocal. United States membership in the Organization will evidence our continuing desire to cooperate in promoting an expanded trade among the free nations. Thus the Organization, as proposed, is admirably suited to our own interests and to those of like-minded nations in working for steady expansion of trade and closer economic cooperation."
doc01013,4,Richard M. Nixon,"Business and consumer confidence has been rising. Businessmen are planning a 9.1 percent increase in plant and equipment expenditures in 1972, more than four times as large as the increase in 1971. Consumer spending and retail sales are on the rise. Home building is booming--housing starts last year were up more than 40 percent from 1970, setting an all-time record. Interest rates are sharply down."
doc01014,5,Ronald Reagan,"Yet even as we work to expand world freedom, we must build a safer peace and reduce the danger of nuclear war. But let's have no illusions. Three years of steady decline in the value of our annual defense investment have increased the risk of our most basic security interests, jeopardizing earlier hard-won goals. We must face squarely the implications of this negative trend and make adequate, stable defense spending a top goal both this year and in the future. This same concern applies to economic and security assistance programs as well."
doc01015,4,Richard M. Nixon,"Too many of our students, from all income groups, have been ""turning off"" or ""tuning out"" on their educational experiences. And-whether they drop out of school or proceed on to college--too many young people find themselves unmotivated and ill equipped for a rewarding social role. Many other Americans, who have already entered the world of work, find that they are dissatisfied with their jobs but feel that it is too late to change directions, that they already are ""locked in."" One reason for this situation is the inflexibility of our educational system, including the fact that it so rigidly separates academic and vocational curricula. Too often vocational education is foolishly stigmatized as being less desirable than academic preparation."
doc01016,1,Dwight D. Eisenhower,"We pledge the Government's share in guarding the integrity of the dollar. But the Government's efforts cannot be the entire campaign against inflation, the thief that can rob the individual of the value of the pension and social security he has earned during his productive life. For success, Government's efforts must be paralleled by the attitudes and actions of individual citizens. I have often spoken of the purpose of this Administration to serve the national interest of 170 million people. The national interest must take precedence over temporary advantages which may be secured by particular groups at the expense of all the people."
